"","Insp_Number","Pmt_Number","CREATEDATE","ACTUALENDDATE","SO","Tech_Insp","Phy_Insp","PREFIX_INSPTYPE","DSCP_INSPTYPE","NAME_INSPSTATUS","SO_Evl_1","BCSA_Evl_1","Hzd_Svrty_1","Dscp_Hzd","COMMENTS","VERSIONNUMBER","Dscp_ImChkLstCtgy","AddressLine1_Insp","AddressLine2_Insp","AddressLine3_Insp","StreetType_Insp","City_Insp","Region_Insp","Province_Insp","PostalCode_Insp","Site_Lat","Site_Lon","RAP_Score","AppldDate_Pmt","PM_PERMIT_TYPE","PMTCLASS","PMTSTATUS","Pmt_Holder"
"1976","BPVOP-299363-2015","3463578","1/9/2015","4/11/2015","Surinder Morsara","BP","Y","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Passed","","4_Mandatory","0 - Compliant","","",NA,"","711","5TH",NA,"Avenue","New Westminster","Lower Mainland North","BC","V3M1X6",49.2109147,-122.9201563,265,"3/13/2007","BPV - Operating","Hot Water Boiler","Cancelled","York House Holdings"
"1977","BPVOP-427316-2015","3469269","8/20/2015","8/21/2015","Larry Malmgren","BP","N","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Cancelled","","","None","","",1,"","3121","15TH",NA,"Avenue","Prince George","Northern","BC","V2M1T6",53.9102261,-122.7801686,253,"3/26/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Spotless Drycleaners"
"1978","BPVOP-347158-2015","3471588","4/10/2015","3/26/2015","Vladimir Revenko","BP","N","BPVOP","BPV Operating: Miscellaneous Assessment - REF/PV","Passed","","","N/A - Not Applicable","","",1,"","5959","GLADWIN",NA,"Road","Abbotsford","Lower Mainland South","BC","V4X1V9",49,-12,NA,"3/29/2007","BPV - Operating","Unfired Pressure Vessel - Regular","Active","City Of Abbotsford"
"1979","BPVOP-393487-2015","3471595","7/6/2015","7/6/2015","Vladimir Revenko","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Failed","2_Physical Inspection","","4 - Major","Relieving capacity of a safety valve shall match or exceed heating capacity of the corresponding boiler. I found that heat relieving capacity of the safety valve was less that what's required. This could lead to possible boiler rupture due to overheating.","""Safety valve installed does not match th",1,"Non-Compliances for Boiler Technology","5959","GLADWIN",NA,"Road","Abbotsford","Lower Mainland South","BC","V4X1V9",49,-12,NA,"3/29/2007","BPV - Operating","Hot Water Boiler","Active","City Of Abbotsford"
"1980","BPVOP-393923-2015","3471595","7/6/2015","7/9/2015","Vladimir Revenko","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","2_Physical Inspection","","0 - Compliant","","",2,"","5959","GLADWIN",NA,"Road","Abbotsford","Lower Mainland South","BC","V4X1V9",49,-12,225,"3/29/2007","BPV - Operating","Hot Water Boiler","Active","City Of Abbotsford"
"1981","BPVOP-056644-2013","3471620","8/29/2013","12/23/2015","Asif Zuberi","BP","N","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Cancelled","","4_Mandatory","","","",NA,"","","NABORS  BWS 16127",NA,"","Fort St. John","Northern","BC","V1J1P0",NA,NA,414,"3/29/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Cancelled","C&J Energy Services, Inc."
"1982","BPVOP-084088-2013","3471621","10/23/2013","12/23/2015","Asif Zuberi","BP","N","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Cancelled","","4_Mandatory","","","",NA,"","","NE BC",NA,"","Out Of Province","Lower Mainland North","BC","",NA,NA,415,"3/29/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Cancelled","C&J Energy Services, Inc."
"1983","BPVOP-056642-2013","3471624","8/29/2013","12/23/2015","Asif Zuberi","BP","N","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Cancelled","","4_Mandatory","","","",NA,"","","NABORS BWS 16128",NA,"","Fort St. John","Northern","BC","",NA,NA,414,"3/29/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Cancelled","C&J Energy Services, Inc."
"1984","BPVOP-084087-2013","3471625","10/23/2013","12/23/2015","Asif Zuberi","BP","Y","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Passed","","4_Mandatory","0 - Compliant","","",NA,"","","NE BC",NA,"","Out Of Province","Lower Mainland North","BC","",NA,NA,485,"3/29/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Cancelled","C&J Energy Services, Inc."
"1985","BPVOP-056643-2013","3471626","8/29/2013","12/23/2015","Asif Zuberi","BP","N","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Cancelled","","4_Mandatory","","","",NA,"","","NABORS BWS 16131",NA,"","Fort St. John","Northern","BC","",NA,NA,414,"3/29/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Cancelled","C&J Energy Services, Inc."
"1986","BPVOP-084089-2013","3471628","10/23/2013","12/23/2015","Asif Zuberi","BP","N","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Cancelled","","4_Mandatory","","","",NA,"","","NE BC",NA,"","Out Of Province","Lower Mainland North","BC","",NA,NA,415,"3/29/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Cancelled","C&J Energy Services, Inc."
"1987","BPVOP-327134-2015","3484509","3/2/2015","3/2/2015","Jack Wellwood","BP","Y","BPVOP","BPV Operating: Miscellaneous Assessment - Boiler","Failed","","","N/A - Not Applicable","","",1,"","5725","VEDDER",NA,"Road","Chilliwack","Lower Mainland South","BC","V2R3N3",49,-12,NA,"4/16/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Expired","5 Star Cleaners"
"1988","BPVOP-387080-2015","3484509","6/22/2015","6/22/2015","Jack Wellwood","BP","Y","BPVOP","BPV Operating: Miscellaneous Assessment - Boiler","Failed","","","2 - Minor","","""During the assessment of Permit Number:",2,"Non-Compliances for Boiler Technology","5725","VEDDER",NA,"Road","Chilliwack","Lower Mainland South","BC","V2R3N3",49,-12,NA,"4/16/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Expired","5 Star Cleaners"
"1989","BPVOP-389289-2015","3484509","6/25/2015","6/25/2015","Jack Wellwood","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","","","4 - Major","The Low-water fuel cut-off manual reset was found bypassed electrically with a jumper wire. On a low water condition, the low water fuel cut-off functioned to stop fuel and shut down the burner. With the jumper in place the burner would re-start without a","",1,"Checklist for Boiler Technology","5725","VEDDER",NA,"Road","Chilliwack","Lower Mainland South","BC","V2R3N3",49,-12,NA,"4/16/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Expired","5 Star Cleaners"
"1990","BPVOP-502730-2015","3489129","12/29/2015","6/17/2015","Doug Bramley","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","","","1 - Insignificant","","",1,"","290","51",NA,"Avenue","Vancouver","Lower Mainland North","BC","V5X1C5",49,-12,NA,"4/26/2007","BPV - Operating","Hot Water Boiler","Active","Vancouver Board Of Parks & Recreation, Po # 4500510243"
"1991","BPVSP-448030-2015","3489807","9/23/2015","9/24/2015","Vladimir Revenko","BP","Y","BPVSP","BPV Special Plant Registration & Operation: Risk Assessed Audit Assessment","Passed","2_Physical Inspection","","0 - Compliant","","",1,"","33800","KING",NA,"Road","Abbotsford","Lower Mainland South","BC","V2S7P2",49,-12,NA,"4/27/2007","BPV - Special Plant Registration & Operation","General Supervision or Risk Assessed","Active","City Of Abbotsford"
"1992","BPVOP-208423-2014","3490982","6/29/2014","2/18/2015","Bill Monteith","BP","N","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Cancelled","","4_Mandatory","","","",NA,"","1505","MAIN",NA,"Street","Penticton","Interior","BC","V2A5G7",49,-11,376,"5/1/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Plaza Cleaners"
"1993","BPVOP-326174-2015","3492282","2/27/2015","2/27/2015","Jack Wellwood","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","","","2 - Minor","Pressure gage has to be calibrated - shows false reading.","Main pressure gage must be replaced  or c",1,"Non-Compliances for Boiler Technology","6333","UNSWORTH",NA,"Road","Chilliwack","Lower Mainland South","BC","V2R5M3",49,-12,303,"5/3/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Beaver Plastics Ltd"
"1994","BPVOP-304702-2015","3493717","1/20/2015","1/19/2015","Grover Sharp","BP","Y","BPVOP","BPV Operating: Repair Assessment - Boiler","Failed","","","4 - Major","The pressure testing is required to verify the leak tightness integrity of the repair. After a repair the pressure retaining components are pressure tested to 150% of the maximum allowable working pressure (MAWP). During a repair assessment of the firetub","Initial hydro to 160 PSI failed as one re",1,"Checklist for Boiler Technology","19402","56TH",NA,"Avenue","Surrey","Lower Mainland South","BC","V3S4N9",49,-12,NA,"5/4/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Mansonville Plastics Ltd"
"1995","BPVOP-413498-2015","3493717","7/26/2015","1/20/2015","Grover Sharp","BP","Y","BPVOP","BPV Operating: Repair Assessment - Boiler","Passed","","","1 - Insignificant","","Subsequent hydro test passed.",2,"Checklist for Boiler Technology","19402","56TH",NA,"Avenue","Surrey","Lower Mainland South","BC","V3S4N9",49,-12,NA,"5/4/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Mansonville Plastics Ltd"
"1996","BPVOP-413501-2015","3493717","7/26/2015","7/27/2015","Grover Sharp","BP","N","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Initial","","","0 - Compliant","","",1,"Checklist for Boiler Technology","19402","56TH",NA,"Avenue","Surrey","Lower Mainland South","BC","V3S4N9",49,-12,251,"5/4/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Mansonville Plastics Ltd"
"1997","BPVOP-487510-2015","3493717","11/30/2015","12/1/2015","Grover Sharp","BP","Y","BPVOP","BPV Operating: Compliance Assessment - Boiler","Initial","2_Physical Inspection","","3 - Moderate","Received a voicemail from the Chief Engineer 27 Nov 2015 informing me that they had carried out a welding repair to one of the boiler tubes that had been leaking. He also informed me that a successful hydro was carried out. No previous approval for this r","Received a voicemail from the CE 27 Nov 2",1,"Non-Compliances for Boiler Technology","19402","56TH",NA,"Avenue","Surrey","Lower Mainland South","BC","V3S4N9",49,-12,251,"5/4/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Mansonville Plastics Ltd"
"1998","BPVOP-436999-2015","3510307","9/7/2015","9/4/2015","Mohd Sarker","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Failed","2_Physical Inspection","","2 - Minor","During assessment of hot water boiler with Maximum Allowable Working Pressure (MAWP) of 160psig and Maximum Allowable Working Temperature (MAWT) of 240*Fahrenheit, I found that safety relief valve was installed with spindle horizontal (proper installation","During assessment I found that safety rel",1,"Non-Compliances for Boiler Technology","534","SMITH",NA,"Avenue","Coquitlam","Lower Mainland North","BC","V3J7B8",49,-12,NA,"5/24/2007","BPV - Operating","Hot Water Boiler","Active","Burquitlam Co-Op Housing Assn"
"1999","BPVOP-419894-2015","3512051","8/7/2015","8/7/2015","Paramjit Banga","BP","Y","BPVOP","BPV Operating: Re-Inspection Assessment - Boiler","Passed","2_Physical Inspection","","1 - Insignificant","No servicing or calibration decal
affixed although serviced and
calibrated","",1,"","23111","FRASERWOOD",NA,"Way","Richmond","Lower Mainland North","BC","V6V3B3",49,-12,NA,"5/28/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Fine Choice Foods"
"2000","BPVOP-419891-2015","3514214","8/7/2015","8/7/2015","Paramjit Banga","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - REF/PV","Passed","2_Physical Inspection","","0 - Compliant","","",1,"","23111","FRASERWOOD",NA,"Way","Richmond","Lower Mainland North","BC","V6V3B3",49,-12,NA,"6/1/2007","BPV - Operating","Unfired Pressure Vessel - Designated","Active","Fine Choice Foods"
"2001","BPVOP-419889-2015","3514224","8/7/2015","8/7/2015","Paramjit Banga","BP","Y","BPVOP","BPV Operating: Re-Inspection Assessment - REF/PV","Passed","2_Physical Inspection","","0 - Compliant","","",1,"","23111","FRASERWOOD",NA,"Way","Richmond","Lower Mainland North","BC","V6V3B3",49,-12,NA,"6/1/2007","BPV - Operating","Unfired Pressure Vessel - Designated","Active","Fine Choice Foods"
"2002","BPVOP-413332-2015","3514236","7/24/2015","7/24/2015","Paramjit Banga","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - REF/PV","Passed","2_Physical Inspection","","0 - Compliant","","",1,"","23111","FRASERWOOD",NA,"Way","Richmond","Lower Mainland North","BC","V6V3B3",49,-12,NA,"6/1/2007","BPV - Operating","Unfired Pressure Vessel - Designated","Active","Fine Choice Foods"
"2003","BPVOP-499205-2015","3515668","12/18/2015","12/7/2015","Richard Strebchuk","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Failed","2_Physical Inspection","","0 - Compliant","","",1,"","","FORT NELSON GENERAL HOSPITAL BC",NA,"","Fort Nelson","Northern","BC","",58.8089256,-122.7048113,NA,"6/5/2007","BPV - Operating","Hot Water Boiler","Active","Fort Nelson General Hospital"
"2004","BPVOP-361564-2015","3515971","5/7/2015","5/7/2015","Grover Sharp","BP","Y","BPVOP","BPV Operating: Miscellaneous Assessment - Boiler","Passed","","","0 - Compliant","","",1,"","3392","224",NA,"Street","Langley City","Lower Mainland South","BC","V2Z3B4",49.063509,-122.6038343,NA,"6/6/2007","BPV - Operating","Hot Water Boiler","Active","All Seasons Mushrooms Inc"
"2005","BPVOP-350581-2015","3532197","4/17/2015","5/12/2015","Jack Wellwood","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","","","0 - Compliant","","",1,"Checklist for Boiler Technology","30530","PROGRESSIVE",NA,"Way","Abbotsford","Lower Mainland South","BC","V2T6W3",49,-12,233,"6/25/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Apex Food Source"
"2006","BPVOP-365492-2015","3532197","5/15/2015","5/12/2015","Jack Wellwood","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","","","2 - Minor","Boiler Room in Good Order","",1,"Checklist for Boiler Technology","30530","PROGRESSIVE",NA,"Way","Abbotsford","Lower Mainland South","BC","V2T6W3",49,-12,NA,"6/25/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Apex Food Source"
"2007","BPVOP-363041-2015","3533859","5/11/2015","5/13/2015","Marcel Gauthier","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","2_Physical Inspection","","1 - Insignificant","","",1,"","","MORICE LAKE",NA,"Road","Houston","Northern","BC","V0J1Z0",NA,NA,212,"6/27/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Canfor (Canadian Forest Products Limited)"
"2008","BPVOP-363042-2015","3533861","5/11/2015","5/13/2015","Marcel Gauthier","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","2_Physical Inspection","","1 - Insignificant","","",1,"","","MORICE LAKE",NA,"Road","Houston","Northern","BC","V0J1Z0",NA,NA,387,"6/27/2007","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Canfor (Canadian Forest Products Limited)"
"2009","BPVOP-475755-2015","3533863","11/10/2015","11/9/2015","Marcel Gauthier","BP","Y","BPVOP","BPV Operating: Miscellaneous Assessment - REF/PV","Passed","","","1 - Insignificant","","",1,"","","MORICE LAKE",NA,"Road","Houston","Northern","BC","V0J1Z0",NA,NA,NA,"6/27/2007","BPV - Operating","Unfired Pressure Vessel - Regular","Active","Canfor (Canadian Forest Products Limited)"
"2010","BPVOP-475770-2015","3533869","11/10/2015","11/9/2015","Marcel Gauthier","BP","Y","BPVOP","BPV Operating: Miscellaneous Assessment - REF/PV","Passed","","","1 - Insignificant","","",1,"","","MORICE LAKE",NA,"Road","Houston","Northern","BC","V0J1Z0",NA,NA,NA,"6/27/2007","BPV - Operating","Unfired Pressure Vessel - Special","Active","Canfor (Canadian Forest Products Limited)"
"2011","BPVOP-482397-2015","3549625","11/21/2015","10/19/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","2_Physical Inspection","","2 - Minor","Fireside moderately covered in soot-Combustion to be checked","",1,"","1601","BAYSHORE",NA,"Drive","Vancouver","Lower Mainland North","BC","V6G2V4",49,-12,NA,"7/13/2007","BPV - Operating","Hot Water Boiler","Active","Westin Bayshore"
"2012","BPVOP-462022-2015","3554180","10/18/2015","9/16/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","2_Physical Inspection","","1 - Insignificant","","",1,"","865","SEYMOUR",NA,"Street","Vancouver","Lower Mainland North","BC","V6Z1K3",49,-12,NA,"7/23/2007","BPV - Operating","Hot Water Boiler","Active","City Of Vancouver"
"2013","BPVOP-490916-2015","3555135","12/7/2015","11/20/2015","Corey Phelps","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - REF/PV","Passed","2_Physical Inspection","","0 - Compliant","","",1,"","1420","DOWNIE",NA,"Street","Revelstoke","Interior","BC","V0E2S0",50.9874559,-118.1952455,NA,"7/25/2007","BPV - Operating","Unfired Pressure Vessel - Regular","Active","Revelstoke Community Energy Corp"
"2014","BPVOP-436245-2015","3558589","9/4/2015","9/1/2015","Richard Naysmith","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","","","3 - Moderate","Safety valve discharge piping is required to discharge the contents of pressure retaining equipment during an over pressure incident. During my inspection I found that the discharge piping outlet had minimal clearance with the mechanical room floor. This","",1,"","34250","TOWNSHIPLINE",NA,"Road","Abbotsford","Lower Mainland South","BC","V3G1R1",49.0885252,-122.2780983,NA,"8/1/2007","BPV - Operating","Hot Water Boiler","Active","Calais Farms Ltd"
"2015","BPVOP-474072-2015","3559389","11/5/2015","11/5/2015","Paramjit Banga","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","2_Physical Inspection","","0 - Compliant","","",1,"","4715","PANDORA",NA,"Street","Burnaby","Lower Mainland North","BC","V5C2C2",49,-12,NA,"8/3/2007","BPV - Operating","Hot Water Boiler","Active","School District 41"
"2016","BPVOP-427925-2015","3559391","8/21/2015","8/21/2015","Paramjit Banga","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","2_Physical Inspection","","1 - Insignificant","POORLY MAINTAINED LOG BOOKS AND MAINTENANCE RECORDS","",1,"","6066","BUCKINGHAM",NA,"Avenue","Burnaby","Lower Mainland North","BC","V5E2A4",49,-12,NA,"8/3/2007","BPV - Operating","Hot Water Boiler","Active","School District 41"
"2017","BPVOP-426360-2015","3559396","8/19/2015","8/19/2015","Paramjit Banga","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","2_Physical Inspection","","1 - Insignificant","POORLY MAINTAINED LOG BOOK","",1,"","7622","12TH",NA,"Avenue","Burnaby","Lower Mainland North","BC","V3N2K1",49,-12,NA,"8/3/2007","BPV - Operating","Hot Water Boiler","Active","School District 41"
